DefaultTreshold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.65,8.91E-05,0.000149286,-0.000279467,-1.00E-05,0.000568992,0.000145467,0.000187629,0.00025744,0.000267414,0.000105879,0.009150558,0.005127697,51.66406039,-30.52461377,1.278394698,9.999648834,-0.401958755,-2.014182666,-0.728800332,-9.178644861,-0.329414046,-38.59566905,1.254748431,564.849012
246.7,9.17E-05,0.000146765,-0.000305936,-1.16E-05,0.000520827,0.000140405,0.000233342,0.000259433,0.000144586,9.49E-05,0.009113743,0.005127625,79.35404151,-22.07625277,1.540194957,12.7348974,-1.122914895,-14.77071285,-1.002756723,-14.48887083,0.320958039,23.20548614,1.300159469,610.6123315
246.75,0.000103055,0.000146265,-0.000321371,-1.12E-05,0.000547872,0.00013116,0.000229501,0.000257032,0.000243598,8.49E-05,0.009093327,0.005130056,123.0205273,-3.42550125,0.628393382,-1.778511303,-4.013807902,-61.68851692,-2.363996441,-37.33522709,0.787613408,68.72674508,1.361389041,651.6631708
246.8,0.000140831,0.000146696,-0.000271693,-8.14E-06,0.000554911,0.000138643,0.000167897,0.00026893,0.00031303,9.65E-05,0.009099878,0.00513615,184.8822545,15.40671025,0.291272,-7.901408199,-4.979534914,-76.73654267,-2.872973733,-45.66028211,0.952252325,83.85729414,1.564817627,748.6436078
246.85,0.000229161,0.000152334,-0.000300655,-9.81E-06,0.000555387,0.000141358,0.000191229,0.000262504,0.000350939,9.48E-05,0.009141068,0.005145111,222.2122626,47.13299713,1.15208021,5.659824119,-1.852956619,-26.46738829,-1.34623205,-20.87327988,1.019751257,88.33614035,1.669137288,802.4225844
246.9,0.000326331,0.000172211,-0.000350928,-1.04E-05,0.000559295,0.000139219,0.000219876,0.000253562,0.000229508,9.06E-05,0.00920081,0.005155788,161.5491748,133.9786319,1.465319393,13.68877151,1.095330069,20.47479048,0.164490198,3.654932731,0.712559782,59.40676451,1.3913918,666.7203022
246.95,0.000451621,0.000217741,-0.00033959,-8.80E-06,0.000561593,0.000140116,0.000182811,0.00025429,0.000240326,9.97E-05,0.009168382,0.005165793,-6.273751625,273.8099991,1.14643779,12.35701915,1.733201175,30.30629151,0.535763911,10.05209639,0.039712369,-2.151809761,0.879965903,408.9032656
247,0.00072268,0.000297293,-0.000290186,-1.53E-05,0.000553244,0.000145576,0.000158868,0.000243966,0.000167345,0.000100429,0.009137551,0.005176988,-215.6247509,370.1457925,0.394330277,5.348481062,2.539426079,42.75435987,1.009386891,17.69736329,-0.380243074,-40.18621746,0.479043588,210.2002267
247.05,0.001102725,0.000392901,-0.000258585,-1.49E-05,0.000556928,0.000152684,0.000186674,0.000236052,0.000214553,0.00010034,0.009220784,0.00519076,-375.4730913,306.8879733,-0.328997663,-2.661043538,2.495769307,41.13639272,1.090353754,18.4097286,-0.294812207,-30.70305945,0.244947681,105.8662462
247.1,0.001400357,0.000531864,-0.000255959,-3.97E-06,0.000558905,0.000155233,0.000217236,0.000239037,0.000124013,0.000103166,0.009290881,0.005202607,-443.0245411,105.5087476,0.099692201,0.005706288,-0.503966679,-6.626284026,-0.492337542,-6.234658876,-0.704694712,-68.63158809,0.173712953,58.95626953
247.15,0.001393318,0.000788676,-0.000239959,-2.49E-06,0.000517857,0.000150195,0.000173845,0.000238676,0.000197752,0.000101993,0.009292017,0.005213694,-411.8361695,-151.6064647,0.461857867,2.496534133,-2.912215225,-45.37758232,-1.708422566,-25.57554876,-0.812493,-77.7983816,0.098773659,20.34748501
247.2,0.001160456,0.001121235,-0.000240521,-7.69E-06,0.000534232,0.000153116,0.000189074,0.000239285,0.000197304,0.00010197,0.009268858,0.005225144,-283.7119771,-385.4410392,-0.402279427,-8.317834043,-3.484444275,-55.36584468,-1.839595989,-28.78705097,-0.485453261,-45.05233583,-0.053591395,-42.20184595
247.25,0.000862587,0.001303385,-0.000257714,-1.44E-05,0.000588377,0.00015795,0.000218311,0.000236752,0.000184545,0.000103688,0.009303603,0.005235025,-78.8092489,-538.2823319,-1.214123666,-16.83127653,-2.751773576,-44.99029521,-1.243928499,-20.81030588,0.068070177,9.283193663,-0.272297596,-126.8158342
247.3,0.000615832,0.001166168,-0.000268375,-1.66E-05,0.000584456,0.000152986,0.000158356,0.000225938,0.000194907,0.000106155,0.009322279,0.005243913,135.4813521,-573.3403088,-0.828179559,-8.899603795,-0.944500036,-17.49225775,-0.158097005,-4.384677651,0.473169348,48.89529043,-0.542415461,-235.9580997
247.35,0.000428812,0.000916829,-0.000279914,-4.99E-06,0.000536926,0.000154762,0.000148055,0.000221444,0.000230191,9.80E-05,0.009314477,0.005252387,270.9661127,-462.7871219,0.186367363,5.815004587,0.296836089,1.982424897,0.488427652,6.180917153,0.392450273,41.47918937,-0.707241115,-312.0536405
247.4,0.000303003,0.000681594,-0.000285417,-2.42E-06,0.000540651,0.000151181,0.000165753,0.000230049,0.000166519,9.87E-05,0.009334445,0.005260619,277.0890505,-214.9671594,0.565455024,10.78650743,0.45198921,4.761982995,0.519706402,7.170851473,0.156880327,19.01023982,-0.734062464,-331.5561386
247.45,0.000232326,0.000503502,-0.000281792,-1.41E-05,0.000601108,0.000143727,0.000160221,0.000240743,0.000197766,9.90E-05,0.009357989,0.005269204,197.4891062,69.14981802,0.115889754,6.746319001,1.822160931,26.68842207,1.227830763,18.45796226,0.097722574,13.36274852,-0.798680757,-363.0165816
247.5,0.000200576,0.000388043,-0.000276218,-1.23E-05,0.000608355,0.000158146,0.000154565,0.000234132,0.000202169,0.000112542,0.009371634,0.00527613,103.0334344,252.4662,-0.429334037,1.300180645,2.734554339,41.09943666,1.726115659,26.28286712,0.035679354,7.9131501,-0.919093252,-420.5306613
247.55,0.000207123,0.000309936,-0.000254667,-6.63E-06,0.000604462,0.000171003,0.000165479,0.000224167,0.000232313,0.000113925,0.009378681,0.005281467,36.45924079,283.4533892,-0.390464164,1.913423786,2.031778155,28.97340969,1.436886345,21.287759,0.173647524,21.9729734,-1.069815825,-483.3557279
247.6,0.000239609,0.00025951,-0.000243683,-4.76E-06,0.000616411,0.000166138,0.000179545,0.000223607,0.000243683,0.000102253,0.009386219,0.005290192,-5.751432315,236.7095152,-0.3066883,4.267142597,2.501853779,36.18529178,1.703050107,25.64495504,-0.002129985,6.053247577,-1.265511796,-578.5684545
247.65,0.000267902,0.000250622,-0.000284079,-1.75E-06,0.000606825,0.00015471,0.000166106,0.000230789,0.000258699,0.000101234,0.009398741,0.005298313,-25.55061693,163.5373246,-1.648022821,-11.13072983,2.973883989,43.34474405,2.068382563,30.84350283,-0.085692506,0.02282753,-1.539245792,-711.3262362
247.7,0.000273649,0.000273509,-0.00025255,-1.32E-06,0.000569522,0.00015228,0.00016246,0.000237205,0.000306391,0.000106625,0.009411677,0.005303153,-22.47118704,90.50752187,-3.167829138,-29.76704118,2.598065294,36.79867983,2.025353904,29.23885115,-0.025921861,7.803108399,-1.770995145,-820.6423282
247.75,0.000260876,0.000304935,-0.000220132,-1.26E-06,0.000539434,0.000160467,0.000178626,0.000238118,0.000358455,0.000107937,0.009411679,0.005307052,4.266566848,28.92847778,-2.612111429,-22.27900191,2.134615785,28.40147131,1.860394679,26.31413746,0.109434125,21.63142995,-1.954196855,-897.9050072
247.8,0.000245387,0.000321298,-0.000290966,1.27E-06,0.000546063,0.000169454,0.000190182,0.000236729,0.000247494,0.000119029,0.009389178,0.005309593,41.95441092,-15.13586526,-1.200908072,-5.712393364,0.963556387,10.23767669,1.141735337,16.01250749,-0.377793092,-24.85747473,-1.965375427,-917.4275505
247.85,0.000236008,0.00031343,-0.000274524,-2.08E-06,0.000558056,0.000170444,0.00018218,0.000242897,0.000220341,0.000117452,0.009365384,0.005309916,65.16294982,-25.93526718,-0.221508594,4.044103485,-0.71427583,-15.98649621,0.167105103,1.161343721,-0.496519133,-37.18847794,-1.749352782,-820.5356196
247.9,0.000238813,0.00029588,-0.000233346,-9.16E-06,0.00058459,0.000164371,0.000202636,0.000253015,0.000253579,0.000112638,0.009374377,0.005308301,50.3933059,10.50313013,0.664969661,12.67257644,-2.180069937,-38.80297528,-0.70698586,-12.13186258,-0.545628588,-43.25956388,-1.48356089,-697.9368706
247.95,0.000272082,0.000284456,-0.000256466,-1.09E-05,0.000603183,0.000157056,0.000226517,0.000260957,0.00022987,0.000114616,0.009418109,0.005306908,2.079158556,68.10321449,0.737839447,12.61898726,-1.514200193,-26.98739734,-0.506298085,-8.392542418,-0.54102828,-45.20473622,-1.110575836,-526.0436116
248,0.000354302,0.000283538,-0.000289973,-1.71E-06,0.000558966,0.000154521,0.000163411,0.000265695,0.000223284,0.000114073,0.009433581,0.005305324,-54.49673242,100.5207153,0.080519902,2.777651055,0.198236073,2.864170578,0.13524959,2.574794745,-0.519224675,-47.42257171,-0.395501967,-199.281993
248.05,0.000438603,0.000297209,-0.0002686,3.32E-06,0.000538793,0.000160151,0.000168119,0.000265994,0.00024137,0.000106004,0.009401248,0.005302382,-92.58673683,77.85947178,-0.610701484,-9.477319936,0.365303614,7.543802919,0.023939104,0.932851389,-0.066111423,-8.861410653,0.468773355,211.1282458
248.1,0.000476534,0.000340714,-0.000229046,2.75E-06,0.000558472,0.000166968,0.00022844,0.000263109,0.000290001,0.000120461,0.009390719,0.005298234,-105.4356029,15.92368033,-0.306453478,-10.05521109,0.183905994,7.975514062,-0.435061064,-4.785530976,-0.299774599,-36.2648415,1.391668899,625.3197313
248.15,0.000444772,0.000422555,-0.000249796,5.22E-06,0.000571736,0.000167098,0.000210819,0.000259506,0.000218984,0.000112859,0.009342232,0.005294193,-93.5132861,-55.57657491,0.003921351,-10.56699152,-0.750759565,-5.261977985,-1.127511237,-15.43421988,0.124871753,-0.247564516,2.224712344,1022.831775
248.2,0.000373529,0.000491037,-0.000264094,2.62E-06,0.000613075,0.000176916,0.000204605,0.000254738,0.000269225,0.000106888,0.009293416,0.005292716,-59.64924221,-114.144801,0.242630702,-11.70449049,-2.128930947,-26.15836845,-1.978936893,-28.91728288,0.577133391,39.50142494,2.896493315,1347.00361
248.25,0.000303904,0.000496284,-0.000261745,-5.90E-06,0.000650978,0.000185176,0.00022436,0.000253373,0.000288747,0.000103081,0.009354067,0.005295675,-11.48213809,-147.1034594,1.711964795,6.683010732,-0.482041691,1.121139929,-1.319192565,-17.55248468,0.724712504,50.01083125,3.332294694,1556.830178
248.3,0.000257495,0.000433818,-0.000277629,-1.02E-05,0.000634152,0.000178569,0.000208086,0.000256303,0.000235946,0.000109974,0.009401588,0.005300633,32.5022563,-146.0248524,2.621467958,18.46891659,0.389321942,15.48473815,-0.96154103,-11.27451778,0.664955453,42.99429377,3.45976961,1615.732777
248.35,0.000218288,0.000365012,-0.000287844,-3.33E-07,0.00061099,0.000189714,0.000159676,0.000249042,0.000258807,9.62E-05,0.009399675,0.005307651,56.99324142,-106.8016513,2.768580521,19.82809707,-1.653628608,-18.59088275,-1.867329512,-26.33989261,0.767765481,55.21717407,3.135118966,1470.838932
248.4,0.00017884,0.000312967,-0.000276322,2.95E-07,0.000598022,0.000201044,0.000155964,0.000235592,0.000304796,0.000114897,0.009392546,0.005317586,57.2229061,-39.5999739,3.633681581,31.27082962,-3.265637926,-45.45428841,-2.616215064,-38.00494969,0.349744381,18.31769421,2.638301179,1230.514772
248.45,0.000142868,0.000273922,-0.000256094,-1.03E-05,0.00060431,0.000204084,0.000196931,0.000228577,0.000235297,0.000116307,0.009402338,0.005328662,46.7656762,22.84146576,2.996868898,25.32700722,-3.075061511,-43.15735307,-2.391000971,-34.69080032,0.037559405,-8.583373291,2.166514683,1001.027616
248.5,0.000120675,0.000238662,-0.000258252,-1.61E-06,0.000638963,0.000221803,0.000181518,0.000232476,0.000188286,0.00011362,0.009463672,0.005342446,37.70179571,58.02727548,1.391538698,6.918081589,-3.117489458,-44.6776088,-2.221084049,-32.8354773,-0.129049546,-21.09639296,1.69183306,772.1898581
248.55,0.000122241,0.000204674,-0.00027397,-7.85E-07,0.000647655,0.000225989,0.000149941,0.000225298,0.000188679,0.00011142,0.009526806,0.005358474,30.51381286,68.450398,1.220999865,6.351291728,-3.863482135,-58.3809318,-2.408398041,-36.62601878,-0.07295662,-12.64039883,1.181185611,540.130507
248.6,0.000140619,0.000178749,-0.00029226,-2.87E-06,0.000632381,0.000217653,0.000156043,0.000211754,0.000197737,0.000110297,0.009483793,0.005372927,16.60011815,73.33164439,0.817280497,4.376625982,-3.137357512,-48.11205036,-1.865601903,-28.49044437,-0.235787801,-25.14201767,0.621532019,277.068025
248.65,0.000161485,0.000169812,-0.000304498,9.99E-06,0.000621956,0.000216696,0.000194023,0.00021104,0.000241974,0.000112688,0.009499776,0.005388736,-2.855504076,74.59610196,-1.17744349,-15.18047746,-0.602790781,-9.668264837,-0.234829742,-4.242320747,-0.020271865,-0.701922276,-0.089162717,-45.71001368
248.7,0.00018286,0.000178253,-0.000295616,6.29E-06,0.000586714,0.000212368,0.000174861,0.000216901,0.000362159,0.000112757,0.009575453,0.00540577,-21.08834756,66.15268093,-2.615009134,-26.47843116,3.563551213,55.43130532,2.145242001,32.57020317,0.034742587,7.243726604,-0.722289654,-336.6851333
248.75,0.000202385,0.000198929,-0.000288836,-1.55E-06,0.000593109,0.000207283,0.000127427,0.000217303,0.00027519,0.000112179,0.009584634,0.005421297,-29.79883877,44.09613132,-2.25758583,-17.19461226,6.146678251,95.38036984,3.592809238,55.39646578,-0.027374005,2.999139424,-1.215210889,-562.2922539
248.8,0.000214764,0.000223441,-0.000302023,8.54E-06,0.000671145,0.00020672,0.000138732,0.000210852,0.000226762,0.000114115,0.009631615,0.005437262,-25.7976881,12.74679023,-1.779269747,-10.49542586,4.359324986,65.00354197,2.842571287,42.9771362,-0.108816127,-1.421368865,-1.751625677,-809.5840699
248.85,0.000213074,0.000243969,-0.000286738,1.19E-06,0.000629421,0.000197372,0.000194439,0.000218308,0.00024166,0.000113721,0.009677671,0.005450855,-15.12866945,-15.06190362,-0.905817384,1.310534339,2.232729778,28.87802238,1.932079795,28.07673418,-0.24153093,-10.23364034,-2.386822158,-1102.774899
248.9,0.000199971,0.000255556,-0.000278583,-7.83E-06,0.000531167,0.000203994,0.000199362,0.000223978,0.000235086,0.000104945,0.009663807,0.005460425,-6.205570289,-29.18775375,0.512821715,20.7494396,1.532154903,15.60022075,1.703490589,24.10207658,-0.101427593,5.147899911,-2.833061879,-1296.840415
248.95,0.000184357,0.000256736,-0.000287156,-3.25E-06,0.000523211,0.000221894,0.000138628,0.000220441,0.00013365,0.00011339,0.009669489,0.005470841,-0.408518089,-30.56807124,0.79375487,22.0021297,-1.655963454,-36.25849611,0.146370224,-1.01318793,-0.100302732,7.19613466,-3.014462561,-1379.779983
249,0.000175234,0.00024935,-0.000262464,-7.64E-07,0.000629915,0.000206098,0.000116118,0.000227073,0.000137297,0.000113701,0.009678621,0.00547927,3.312904752,-24.37423346,0.404862357,13.9632591,-5.029733193,-90.79311916,-1.502904125,-27.90843322,0.063958591,24.31050366,-3.046423967,-1390.588831
249.05,0.000172296,0.000237125,-0.000263352,1.57E-06,0.000643777,0.000195004,0.0001377,0.00023554,0.000291543,0.000113237,0.009665034,0.00548313,4.286653077,-16.41255842,-0.239144644,4.709095602,-4.807933969,-86.41605634,-1.443740492,-27.04419271,0.215096596,37.26040736,-2.74544075,-1249.452439
249.1,0.000165697,0.000226654,-0.000285699,7.42E-06,0.000597563,0.000200791,0.000170982,0.000238991,0.000239841,0.0001098,0.009642206,0.005484,1.854798985,-10.14211654,-2.319931682,-21.85383466,-2.371832172,-44.83089423,-0.34254821,-9.206109683,0.084915547,22.06382468,-2.209406317,-1015.867828
249.15,0.000147959,0.000221948,-0.00028264,1.54E-05,0.000629667,0.000200672,0.000190445,0.000238429,0.000189261,0.000115903,0.009634349,0.005484073,-0.619659038,-7.479764861,-3.551301358,-37.72605144,0.770459145,8.832802712,0.993495258,13.23350497,-0.262278323,-15.25547001,-1.518432278,-716.4680522
249.2,0.000128442,0.000217211,-0.000271625,1.91E-05,0.000620298,0.000181939,0.000203961,0.000237275,0.000188311,0.000115074,0.009654446,0.005483119,0.648312784,-9.217361656,-2.765583457,-30.19469188,2.540816437,40.12160716,1.537266234,23.42573906,-0.281072855,-23.10439953,-0.587148696,-288.1097442
249.25,0.000112193,0.000206815,-0.000286033,1.72E-05,0.0005617,0.000169056,0.000212187,0.000241996,0.000188043,0.000122923,0.009683256,0.005480655,6.139907721,-12.86781552,-1.261882402,-15.82614296,2.02264379,34.78925393,0.873905878,14.75610077,-0.468363792,-46.4893108,0.334424865,131.208769
249.3,9.77E-05,0.000189939,-0.000311884,1.13E-05,0.000517217,0.000175748,0.00021351,0.000250661,0.000297525,0.00012578,0.009663948,0.005479626,15.75164528,-14.3052704,-0.225288138,-3.905598699,3.425645662,58.49166445,1.385436251,23.6007874,-0.162847113,-21.75822253,0.956092252,430.9629093
249.35,8.07E-05,0.000171013,-0.000285941,4.59E-06,0.000539035,0.000181828,0.000210909,0.00025177,0.000212875,0.000122525,0.009646596,0.005479702,23.10441019,-8.474289985,0.441066699,4.677617445,4.696873032,78.58153972,1.999375109,33.08235101,0.458667336,34.8762848,1.28139621,605.8902424
249.4,6.90E-05,0.000153657,-0.000265247,3.93E-06,0.000561758,0.000176443,0.000211552,0.000255491,0.000240528,0.000117175,0.009676635,0.005480382,21.22523657,6.157471237,1.440577952,13.72299025,1.567776549,27.7822007,0.396864018,7.226765979,0.910582404,77.44297178,1.466708995,710.3765249
249.45,6.68E-05,0.000139406,-0.000280997,1.00E-05,0.000551258,0.000168329,0.000222068,0.000261735,0.000236062,0.000114141,0.009709388,0.00548329,14.31416173,22.56505897,2.560996784,24.52983509,-2.163427115,-32.69892144,-1.502844314,-23.03120259,0.988515615,85.79016515,1.428541044,698.8272035
249.5,6.99E-05,0.000128006,-0.000276543,1.44E-05,0.000561923,0.000175984,0.000238683,0.000254897,0.000269328,0.000112107,0.009703284,0.005487986,7.656837345,32.41980873,1.873431503,17.28658438,-2.099167996,-32.69598698,-1.324211334,-20.93867881,1.085248718,96.96435615,1.120998128,559.5819263
249.55,8.78E-05,0.00012045,-0.000264734,1.33E-05,0.000571146,0.000184017,0.000230599,0.000258899,0.000301751,0.000126635,0.009695013,0.005493177,2.083248733,32.17015633,-0.27796907,-6.560713881,1.024534007,18.02832174,0.33469159,5.158609604,0.848929882,75.11093503,0.993225331,485.6344881
249.6,0.000107181,0.00012265,-0.000268937,9.49E-06,0.000574922,0.000187515,0.000200538,0.00025899,0.000365128,0.000143084,0.009731279,0.005498306,-2.73461382,26.91718316,-0.742473837,-8.612565118,4.639857537,77.32203883,2.089942235,34.28113027,0.02362075,-3.525478668,0.830590759,379.5002447
249.65,0.000109986,0.000137576,-0.000283128,1.07E-05,0.000590518,0.00019152,0.00017843,0.000236161,0.000268512,0.000144151,0.009685736,0.005505106,-6.33030385,19.80796632,-0.126743875,0.930219895,4.583788163,76.05540951,2.086803229,34.88975642,-0.618029095,-62.29104382,0.365229696,144.6051394
249.7,0.000110939,0.000154035,-0.000263072,2.14E-05,0.000613639,0.000191192,0.000178768,0.000237328,0.000227441,0.000145447,0.009636637,0.005511372,-10.12761589,12.2115256,0.212401021,2.840177524,0.86466558,16.40141098,0.203256196,5.411612127,-1.279171849,-122.1743837,0.01113792,-42.22594411
249.75,0.000117317,0.000161742,-0.000249293,1.80E-05,0.000634082,0.000189256,0.000167136,0.000250484,0.000227721,0.000150003,0.009690594,0.005516439,-12.87507235,5.586222074,-0.329660638,-4.905572561,-1.004501083,-13.69966593,-0.68772601,-8.877743303,-1.595693948,-150.0192775,-0.244872333,-173.7161718
249.8,0.000128729,0.000162066,-0.000263835,3.99E-06,0.000637693,0.000197363,0.000151487,0.000254976,0.000211539,0.000153302,0.009729761,0.005525963,-10.66552021,-2.219879864,-1.075468503,-11.60753053,-0.348270859,-5.316718893,-0.099763963,-1.033444914,-1.095374618,-99.9963275,-0.662569602,-348.2024763
249.85,0.000140254,0.00016666,-0.000267872,1.66E-05,0.000619314,0.000222086,0.000191404,0.000255326,0.000230525,0.000144669,0.009731481,0.005532597,-7.289707059,-9.145211479,-1.011244949,-9.213666898,-1.603967812,-27.95250578,-0.485540184,-8.395304427,-0.816739045,-69.83826656,-1.254708373,-608.5787749
249.9,0.000141205,0.000174842,-0.0002826,2.34E-05,0.000619803,0.000227762,0.00022806,0.00024316,0.000315831,0.000150492,0.009728837,0.005533954,-7.219819932,-11.67209327,-0.363747655,-2.613616854,-5.659058517,-94.94266175,-2.37667134,-39.18892147,-0.800582778,-64.39220668,-1.774039223,-844.3469426
249.95,0.00013132,0.000184193,-0.000294152,1.37E-05,0.000638863,0.000215113,0.000229059,0.000230104,0.000303846,0.000141052,0.009750744,0.005538182,-7.910331211,-11.32967413,-0.048283117,3.160925188,-5.666312312,-96.86519434,-2.219143245,-37.47877192,-0.50521022,-34.46651678,-2.131762482,-995.5874028
250,0.00011942,0.000191403,-0.000270145,5.97E-06,0.000641507,0.000214575,0.000210104,0.000235614,0.000309597,0.000134263,0.009781089,0.005542494,-7.274897038,-12.05512136,-0.799922934,-2.824137259,-2.500230987,-46.44182895,-0.534542849,-11.09735879,-0.331826139,-18.22396697,-2.215073363,-1028.816517
250.05,0.000113185,0.000185829,-0.000259823,9.83E-06,0.000620087,0.000227734,0.000199467,0.000238638,0.000319687,0.000138421,0.009791576,0.005542852,-3.983782677,-14.72632568,-1.542632435,-8.592632295,1.41639008,15.7547419,1.541649499,21.07460677,0.299123333,40.24139807,-2.104647811,-955.9083401
250.1,0.000110119,0.000172045,-0.000271433,1.64E-05,0.000604164,0.000229948,0.000211746,0.000236644,0.000389869,0.000130523,0.009768373,0.005538622,0.524174385,-15.49619525,-0.902399516,3.74821508,5.295676739,76.76780091,3.579515871,53.06167364,0.854163953,91.58617125,-2.125097749,-940.8649962
250.15,0.000101291,0.00016277,-0.000275943,1.42E-05,0.000621664,0.00021095,0.000230793,0.000239344,0.000324203,0.000127765,0.009736363,0.005533811,3.322568162,-14.31627435,0.198640765,16.16919325,4.199299017,59.17335447,2.954914504,43.47254568,0.913613693,96.45288406,-2.005284232,-880.315693
250.2,8.21E-05,0.000158552,-0.000269659,1.27E-05,0.000646777,0.000215264,0.000213947,0.000237097,0.000214887,0.000129114,0.009735036,0.005530029,4.089102642,-11.4641634,1.567767184,27.74311329,1.776192179,22.93954594,1.374372912,20.04245906,0.579675254,60.85641427,-1.275398546,-555.1685294
250.25,6.07E-05,0.000152111,-0.000266597,1.42E-05,0.000661482,0.000223663,0.000212039,0.000239567,0.000277303,0.000119037,0.009764206,0.005525837,6.470391185,-7.218347189,2.414107236,37.21469899,4.259887932,65.42143226,2.304978878,36.40242812,0.511092797,48.60926553,-0.453839394,-178.4420814
250.3,4.48E-05,0.000138103,-0.000276671,1.60E-05,0.000650365,0.000220417,0.000232039,0.00025049,0.000296286,0.000135615,0.009764066,0.005518421,11.56982111,-4.104526334,2.665210533,41.44288845,7.935110448,126.4907367,3.936377594,63.59658885,0.35881435,29.74609473,0.100225449,71.03324107
250.35,3.43E-05,0.000118703,-0.000291013,1.81E-05,0.000607403,0.000226307,0.000207643,0.000256753,0.000273734,0.000148489,0.009729722,0.005509479,14.91208358,-0.158088118,2.769529553,40.88433289,8.021355093,130.0747094,3.760016585,62.09422821,-0.149642116,-20.77599917,0.477724561,224.7143204
250.4,2.74E-05,0.000101413,-0.000282589,3.16E-05,0.000583756,0.000224897,0.000224494,0.000260124,0.000143651,0.000136555,0.009696732,0.005502893,12.71068676,7.232348375,2.719859646,35.832748,5.344175111,88.70848859,2.244861017,38.60048977,-0.372994532,-43.15236302,0.848736083,384.9425243
250.45,2.38E-05,8.99E-05,-0.000257887,5.02E-05,0.000608571,0.000222624,0.00026261,0.000264947,0.000136988,0.000136808,0.009702627,0.005500812,6.901654203,16.54159007,1.850388399,23.63364776,5.585540951,93.92179171,2.280357542,39.40921564,-0.474119302,-54.08186974,1.142780061,512.6490757
250.5,2.40E-05,8.35E-05,-0.000240257,5.91E-05,0.000662413,0.000235733,0.000254383,0.000274948,0.000263708,0.000142655,0.009724031,0.005498164,1.807350246,21.47778849,0.314173044,4.88265145,6.501797797,108.7547964,2.816337131,47.23449652,-0.282081795,-35.67832531,1.189328406,536.1453009
250.55,2.79E-05,8.08E-05,-0.00022628,6.10E-05,0.000687713,0.000247916,0.000262398,0.000292255,0.000274268,0.000138793,0.009727955,0.005494337,-0.346082373,18.78240858,-0.518953003,-5.219272441,6.178470444,102.429914,2.806266135,45.89044204,0.176941046,9.181115869,1.061875213,492.2605054
250.6,2.94E-05,8.01E-05,-0.00021626,6.98E-05,0.000677078,0.000257285,0.000257584,0.000299112,0.000184373,0.000136019,0.009706011,0.005491782,0.274658878,12.06958839,1.089932533,16.25512107,6.838721546,112.2756244,3.118768537,51.22358697,0.266188157,17.09269222,0.993808048,470.3711575
250.65,2.76E-05,8.09E-05,-0.000207866,8.67E-05,0.000661892,0.000268445,0.000235596,0.000294768,0.000238143,0.000138348,0.00968927,0.005490798,0.37764244,5.877356146,5.797936332,72.11124678,3.61260078,60.49073459,1.209011442,22.88912503,-0.038098415,-13.80796006,1.153258981,547.3554708
250.7,2.96E-05,8.40E-05,-0.000190913,9.37E-05,0.000680843,0.000282663,0.0002709,0.000306427,0.000211818,0.000136518,0.009669664,0.005489717,-1.827697328,2.782416151,9.425903886,112.0013504,-1.586990448,-23.34450727,-1.613551403,-21.09759099,0.151216347,2.741753894,1.433377963,693.8550549
250.75,3.21E-05,8.51E-05,-0.000156173,9.61E-05,0.000696682,0.00029717,0.000304183,0.000318594,0.000194213,0.000144501,0.009650687,0.005488794,-5.322381302,3.181897303,7.230935601,82.97044729,-2.476382743,-36.81658405,-2.011921858,-28.03095169,0.054468197,-5.388893471,1.473052328,700.3728196
250.8,3.50E-05,8.29E-05,-0.000136334,0.000110528,0.000695886,0.000317721,0.00029133,0.000320002,0.000208778,0.000137361,0.009663799,0.005490689,-6.622071519,3.118682509,0.151914181,-5.664579199,-2.057615387,-29.08096693,-1.471261585,-21.94903063,-0.025586582,-8.61185271,1.235391676,563.8731734
250.85,4.48E-05,8.26E-05,-0.00017268,0.000148542,0.000716992,0.000350056,0.000286056,0.000325703,0.000172005,0.000135896,0.009692615,0.005493922,-6.560602636,0.338199243,-7.751218986,-107.2776004,-4.580883091,-69.43202092,-2.294855007,-38.80691151,0.346190948,32.71769065,0.961024011,423.9065545
250.9,5.07E-05,8.72E-05,-0.00013926,0.000198731,0.000712711,0.000352152,0.000324956,0.000330628,0.000139771,0.000138379,0.009703385,0.005498101,-5.494784701,-4.516576689,-13.92118356,-188.7927079,-8.345020629,-129.8550675,-3.842565385,-66.72605932,0.8841205,88.47931936,0.869054673,379.3506
250.95,4.63E-05,9.45E-05,-3.79E-05,0.000228453,0.000709757,0.000347309,0.000351625,0.000328581,0.000144586,0.000144142,0.0096921,0.005503357,-0.501134151,-9.927778506,-18.24294245,-244.0861157,-7.770030376,-119.0237717,-3.456081618,-61.77703863,0.890703994,89.83974901,1.061192823,452.314178
251,3.72E-05,9.95E-05,2.40E-05,0.000212991,0.000759495,0.000376503,0.000320427,0.000324085,0.000225034,0.000133744,0.009724835,0.005506787,5.349514669,-14.11712306,-18.69700112,-251.9652712,-8.378820566,-127.713762,-3.852200719,-67.95085719,0.944506123,93.51955166,1.399848525,607.3226868
251.05,3.74E-05,9.96E-05,5.12E-06,0.000172425,0.000805118,0.000393008,0.000335834,0.0003331,0.000243131,0.000138072,0.009741383,0.005509196,8.692314258,-13.9369109,-13.87673928,-194.4561127,-10.80424563,-166.5103824,-5.38329386,-90.2462213,0.796351229,76.37976462,1.701772746,755.9667419
